,X,rt,stimulus,key_press,ListLength,Trial_index,Phase,correct,ExperimentalPhase,Block,word1,word2,save,date,subject_id,trial_type,trial_index,time_elapsed,internal_node_id,response,cue,target,SequenceLength,sequence,letterSeen,queriedPosition,Stimulus_type,TrialType,timeMs,timeMin,score,correct_01,validTrials,validID,W2VWordPairsSim,SimBins,Error_type,W2VReponseCueSim,W2VReponseTargetSim,averageSimToCue,averageSimToTarget
5316,78271,491.59999999404,<h1>skunk</h1><br><br><br> Please press space as soon as you recall the target.,32,10,7,CuePresentation,True,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1033,3005916,0.0-1033.0,rope,skunk,rope,,,,1,,,,,,1,False,True,0.323396853922166,2,Correct,999.0,999.0,0.2106920499769104,0.27757574982205635
5317,78273,3668.79999999702,<h1>vial</h1><br><br><br> Please press space as soon as you recall the target.,32,10,8,CuePresentation,False,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1037,3015836,0.0-1037.0,cup,vial,goblet,,,,4,,,,,,0,True,True,0.665338846800113,4,Intrusion,0.5223824796782304,0.5231974073595521,0.33027906583409344,0.23353504030211136
5318,78275,1215.90000000596,<h1>teabag</h1><br><br><br> Please press space as soon as you recall the target.,32,10,9,CuePresentation,True,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1041,3021284,0.0-1041.0,coffee,teabag,coffee,,,,6,,,,,,1,False,True,0.806588166583034,5,Correct,999.0,999.0,0.20869339489064087,0.2061925125465122
5319,78277,5856.89999999106,<h1>leash</h1><br><br><br> Please press space as soon as you recall the target.,32,10,10,CuePresentation,False,True,4,,,True,12_8_2023_8_28_54,waduha11eo8muny,html-keyboard-response,1045,3031405,0.0-1045.0,dog,leash,drink,,,,10,,,,,,0,False,True,0.108463556475143,1,Intrusion,0.5138001662855637,0.28676260222404537,0.1606639267772864,0.24440261901743865
5320,78394,7607.5,<h1>melon</h1><br><br><br> Please press space as soon as you recall the target.,32,18,1,CuePresentation,False,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,233,645820,0.0-233.0,0,melon,radish,,,,11,,,,,,0,False,False,0.568227410855373,3,Omission,999.0,999.0,0.2418720969072541,0.25491709811452085
5321,78396,3702.89999999851,<h1>skewer</h1><br><br><br> Please press space as soon as you recall the target.,32,18,2,CuePresentation,False,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,237,652302,0.0-237.0,bonsai,skewer,tongs,,,,7,,,,,,0,True,False,0.999999996637915,5,Intrusion,0.11910115660183589,0.11910115660183589,0.26455219745697317,0.24292137983400425
5322,78398,1712.20000000298,<h1>tripod</h1><br><br><br> Please press space as soon as you recall the target.,32,18,3,CuePresentation,False,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,241,658285,0.0-241.0,hangar,tripod,heater,,,,2,,,,,,0,True,False,0.426391146408292,3,Intrusion,0.32412348034915395,0.26984507983244505,0.17015640245650707,0.14188937393588727
5323,78400,1785.19999999925,<h1>skunk</h1><br><br><br> Please press space as soon as you recall the target.,32,18,4,CuePresentation,False,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,245,664020,0.0-245.0,0,skunk,rope,,,,4,,,,,,0,True,False,0.323396853922166,2,Omission,999.0,999.0,0.23190876048246806,0.22808898005280037
5324,78402,1275.30000000075,<h1>horse</h1><br><br><br> Please press space as soon as you recall the target.,32,18,5,CuePresentation,True,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,249,669416,0.0-249.0,pony,horse,pony,,,,3,,,,,,1,False,False,0.653305820007919,4,Correct,999.0,999.0,0.20465259176470524,0.12865503482967214
5325,78404,2021.69999999925,<h1>bonsai</h1><br><br><br> Please press space as soon as you recall the target.,32,18,6,CuePresentation,False,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,253,674500,0.0-253.0,0,bonsai,tulip,,,,8,,,,,,0,False,False,0.549562972213874,3,Omission,999.0,999.0,0.21202345307450485,0.22117544168787134
5326,78406,1607.90000000224,<h1>berry</h1><br><br><br> Please press space as soon as you recall the target.,32,18,7,CuePresentation,True,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,257,678938,0.0-257.0,pear,berry,pear,,,,1,,,,,,1,False,False,0.83115578987111,5,Correct,999.0,999.0,0.3018263783595217,0.2840172041366967
5327,78408,1469.69999999925,<h1>coal</h1><br><br><br> Please press space as soon as you recall the target.,32,18,8,CuePresentation,False,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,261,683718,0.0-261.0,0,coal,globe,,,,9,,,,,,0,True,False,0.0521687423182363,1,Omission,999.0,999.0,0.09631610906797104,0.09260534506096982
5328,78410,1657.0,<h1>soda</h1><br><br><br> Please press space as soon as you recall the target.,32,18,9,CuePresentation,False,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,265,688087,0.0-265.0,0,soda,juice,,,,12,,,,,,0,False,False,0.636879768274072,4,Omission,999.0,999.0,0.1801519541597821,0.236524446611129
5329,78412,1564.09999999776,<h1>knee</h1><br><br><br> Please press space as soon as you recall the target.,32,18,10,CuePresentation,False,True,1,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,269,693545,0.0-269.0,0,knee,wrist,,,,5,,,,,,0,True,False,0.669356171840164,4,Omission,999.0,999.0,0.11560886860060952,0.1513018860051916
5330,78492,3544.0,<h1>chick</h1><br><br><br> Please press space as soon as you recall the target.,32,6,1,CuePresentation,True,True,2,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,409,1044819,0.0-409.0,girl,chick,girl,,,,6,,,,,,1,False,False,0.624724496623479,4,Correct,999.0,999.0,0.314810761184363,0.22177896587008142
5331,78494,1928.69999999925,<h1>napkin</h1><br><br><br> Please press space as soon as you recall the target.,32,6,2,CuePresentation,False,True,2,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,413,1050248,0.0-413.0,0,napkin,tinsel,,,,3,,,,,,0,False,False,0.433620537301468,3,Omission,999.0,999.0,0.2425441217750006,0.2024131980534512
5332,78496,925.900000002235,<h1>coat</h1><br><br><br> Please press space as soon as you recall the target.,32,6,3,CuePresentation,False,True,2,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,417,1054844,0.0-417.0,0,coat,boar,,,,2,,,,,,0,True,False,0.281532111177466,2,Omission,999.0,999.0,0.29129794764336925,0.30595869113459107
5333,78498,1517.60000000149,<h1>donkey</h1><br><br><br> Please press space as soon as you recall the target.,32,6,4,CuePresentation,False,True,2,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,421,1059539,0.0-421.0,0,donkey,throne,,,,5,,,,,,0,True,False,0.108564855475739,1,Omission,999.0,999.0,0.2964551775360507,0.12764272584336206
5334,78500,788.699999999255,<h1>orchid</h1><br><br><br> Please press space as soon as you recall the target.,32,6,5,CuePresentation,True,True,2,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,425,1062886,0.0-425.0,flower,orchid,flower,,,,4,,,,,,1,True,False,1.0000000758957,5,Correct,999.0,999.0,0.34177440682430327,0.275951839917164
5335,78502,2049.80000000075,<h1>bear</h1><br><br><br> Please press space as soon as you recall the target.,32,6,6,CuePresentation,False,True,2,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,429,1071133,0.0-429.0,0,bear,grass,,,,1,,,,,,0,False,False,0.150062414002164,1,Omission,999.0,999.0,0.20867407423129053,0.29084924312033555
5336,78612,4493.69999999925,<h1>cobra</h1><br><br><br> Please press space as soon as you recall the target.,32,16,1,CuePresentation,True,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,649,1598613,0.0-649.0,coyote,cobra,coyote,,,,4,,,,,,1,True,False,0.579578025639824,3,Correct,999.0,999.0,0.23559105576744158,0.13210112891687176
5337,78614,3254.70000000298,<h1>saucer</h1><br><br><br> Please press space as soon as you recall the target.,32,16,2,CuePresentation,False,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,653,1605381,0.0-653.0,0,saucer,spoon,,,,10,,,,,,0,False,False,0.999999996637915,5,Omission,999.0,999.0,0.3198635678513927,0.29719235355850854
5338,78616,3262.60000000149,<h1>puck</h1><br><br><br> Please press space as soon as you recall the target.,32,16,3,CuePresentation,False,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,657,1611555,0.0-657.0,0,puck,beard,,,,13,,,,,,0,False,False,0.158674531855931,1,Omission,999.0,999.0,0.21153161972842485,0.19132561775846593
5339,78618,1729.20000000298,<h1>pipe</h1><br><br><br> Please press space as soon as you recall the target.,32,16,4,CuePresentation,False,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,661,1615578,0.0-661.0,0,pipe,paper,,,,5,,,,,,0,True,False,0.258097566940599,2,Omission,999.0,999.0,0.2562764545813839,0.18445800781366292
5340,78620,1359.89999999851,<h1>fudge</h1><br><br><br> Please press space as soon as you recall the target.,32,16,5,CuePresentation,False,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,665,1619526,0.0-665.0,0,fudge,rifle,,,,7,,,,,,0,True,False,0.0253189744766434,1,Omission,999.0,999.0,0.24449142483592703,0.15784195638049386
5341,78622,1132.5,<h1>vial</h1><br><br><br> Please press space as soon as you recall the target.,32,16,6,CuePresentation,False,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,669,1624631,0.0-669.0,0,vial,goblet,,,,2,,,,,,0,True,False,0.665338846800113,4,Omission,999.0,999.0,0.31579515000664393,0.24807672553020835
5342,78624,802.099999997765,<h1>crank</h1><br><br><br> Please press space as soon as you recall the target.,32,16,7,CuePresentation,False,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,673,1627907,0.0-673.0,0,crank,pulley,,,,9,,,,,,0,True,False,0.999999982961594,5,Omission,999.0,999.0,0.265188705301228,0.24069499604588246
5343,78626,1686.39999999851,<h1>violin</h1><br><br><br> Please press space as soon as you recall the target.,32,16,8,CuePresentation,True,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,677,1632077,0.0-677.0,cello,violin,cello,,,,8,,,,,,1,False,False,0.808485246694099,5,Correct,999.0,999.0,0.056345445649143525,0.0721863603476158
5344,78628,943.800000000745,<h1>tank</h1><br><br><br> Please press space as soon as you recall the target.,32,16,9,CuePresentation,False,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,681,1637177,0.0-681.0,0,tank,bumper,,,,1,,,,,,0,False,False,0.337314081016891,2,Omission,999.0,999.0,0.22710270549733858,0.18174876916964408
5345,78630,798.79999999702,<h1>fossil</h1><br><br><br> Please press space as soon as you recall the target.,32,16,10,CuePresentation,False,True,3,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,685,1640446,0.0-685.0,,fossil,lion,,,,3,,,,,,0,False,False,0.196524623623291,1,Omission,999.0,999.0,0.11485735061542589,0.10602965052888122
5346,78776,4243.5,<h1>dial</h1><br><br><br> Please press space as soon as you recall the target.,32,28,1,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1001,2373504,0.0-1001.0,0,dial,chest,,,,7,,,,,,0,True,False,0.197907306417201,1,Omission,999.0,999.0,0.14720855116141776,0.2266737162229484
5347,78778,1364.19999999925,<h1>leek</h1><br><br><br> Please press space as soon as you recall the target.,32,28,2,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1005,2377456,0.0-1005.0,0,leek,roll,,,,9,,,,,,0,True,False,0.228290377679196,2,Omission,999.0,999.0,0.2708412268644438,0.2313048637229872
5348,78780,1273.0,<h1>leech</h1><br><br><br> Please press space as soon as you recall the target.,32,28,3,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1009,2381323,0.0-1009.0,0,leech,worm,,,,8,,,,,,0,False,False,0.809647988325674,5,Omission,999.0,999.0,0.22484811230260424,0.2277372815400058
5349,78782,1265.79999999702,<h1>kiwi</h1><br><br><br> Please press space as soon as you recall the target.,32,28,4,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1013,2385548,0.0-1013.0,0,kiwi,apple,,,,18,,,,,,0,False,False,0.630507650883796,4,Omission,999.0,999.0,0.20548769704684916,0.2590930777346872
5350,78784,1240.80000000075,<h1>cannon</h1><br><br><br> Please press space as soon as you recall the target.,32,28,5,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1017,2389503,0.0-1017.0,0,cannon,garlic,,,,23,,,,,,0,False,False,0.114988934111725,1,Omission,999.0,999.0,0.18786228420205014,0.23416715624655507
5351,78786,1615.89999999851,<h1>binder</h1><br><br><br> Please press space as soon as you recall the target.,32,28,6,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1021,2393931,0.0-1021.0,0,binder,weed,,,,10,,,,,,0,False,False,0.193818930259629,1,Omission,999.0,999.0,0.21495738591650534,0.19096469334589394
5352,78788,786.0,<h1>cake</h1><br><br><br> Please press space as soon as you recall the target.,32,28,7,CuePresentation,True,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1025,2397516,0.0-1025.0,scone,cake,scone,,,,2,,,,,,1,True,False,1.00000003206391,5,Correct,999.0,999.0,0.25460706645147557,0.2408034930142083
5353,78790,1097.80000000075,<h1>tiara</h1><br><br><br> Please press space as soon as you recall the target.,32,28,8,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1029,2402763,0.0-1029.0,0,tiara,kilt,,,,4,,,,,,0,True,False,0.750416700964624,4,Omission,999.0,999.0,0.1418554311443362,0.19667300725378833
5354,78792,795.10000000149,<h1>ramp</h1><br><br><br> Please press space as soon as you recall the target.,32,28,9,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1033,2405981,0.0-1033.0,0,ramp,noose,,,,17,,,,,,0,False,False,0.322929995896929,2,Omission,999.0,999.0,0.10211100730990776,0.25565274879756616
5355,78794,822.29999999702,<h1>desk</h1><br><br><br> Please press space as soon as you recall the target.,32,28,10,CuePresentation,False,True,4,,,True,27_8_2023_11_52_18,wgnqhxe9zt0smus,html-keyboard-response,1037,2409240,0.0-1037.0,0,desk,toilet,,,,5,,,,,,0,True,False,0.427165723387472,3,Omission,999.0,999.0,0.15418219493842314,0.23068404185756228
5356,78905,7096.0,<h1>spool</h1><br><br><br> Please press space as soon as you recall the target.,32,16,1,CuePresentation,False,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,217,408858,0.0-217.0,0,spool,chisel,,,,15,,,,,,0,False,False,0.561989970663317,3,Omission,999.0,999.0,0.2751185411388378,0.22414845076840048
5357,78907,2184.0,<h1>tape</h1><br><br><br> Please press space as soon as you recall the target.,32,16,2,CuePresentation,False,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,221,414184,0.0-221.0,spool,tape,wire,,,,11,,,,,,0,False,False,0.501096990479819,3,Intrusion,0.3599309694237462,0.6358605330622856,0.18749749447894806,0.24376899257416532
5358,78909,4586.0,<h1>stove</h1><br><br><br> Please press space as soon as you recall the target.,32,16,3,CuePresentation,False,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,225,422275,0.0-225.0,tape,stove,teepee,,,,9,,,,,,0,True,False,0.441684669598265,3,Intrusion,0.11645520155161018,0.14503129873766646,0.27159605808480897,0.21367937273692064
5359,78911,4679.0,<h1>napkin</h1><br><br><br> Please press space as soon as you recall the target.,32,16,4,CuePresentation,False,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,229,430706,0.0-229.0,tool,napkin,tinsel,,,,16,,,,,,0,False,False,0.433620537301468,3,Intrusion,0.15995737374368496,0.11798122110794586,0.3173520837947554,0.2839035885430364
5360,78913,2401.0,<h1>kilt</h1><br><br><br> Please press space as soon as you recall the target.,32,16,5,CuePresentation,False,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,233,436089,0.0-233.0,oven,kilt,tiara,,,,14,,,,,,0,False,False,0.750416700964624,4,Intrusion,0.16412866348567903,0.07179292574285365,0.23989402554787287,0.15233286457834103
5361,78915,1546.0,<h1>tongs</h1><br><br><br> Please press space as soon as you recall the target.,32,16,6,CuePresentation,False,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,237,441373,0.0-237.0,spool,tongs,skewer,,,,2,,,,,,0,True,False,0.999999996637915,5,Intrusion,0.4197294884900578,0.4197294884900578,0.3544312537844005,0.3329122956892834
5362,78917,2203.0,<h1>ankle</h1><br><br><br> Please press space as soon as you recall the target.,32,16,7,CuePresentation,True,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,241,447213,0.0-241.0,dagger,ankle,dagger,,,,5,,,,,,1,True,False,0.180840465787966,1,Correct,999.0,999.0,0.13638028713345512,0.2150710514243785
5363,78919,1860.0,<h1>gravy</h1><br><br><br> Please press space as soon as you recall the target.,32,16,8,CuePresentation,True,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,245,452121,0.0-245.0,grits,gravy,grits,,,,6,,,,,,1,False,False,0.999999922215502,5,Correct,999.0,999.0,0.2972282380802314,0.27380251527572236
5364,78921,4961.0,<h1>arrow</h1><br><br><br> Please press space as soon as you recall the target.,32,16,9,CuePresentation,False,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,249,460267,0.0-249.0,0,arrow,walrus,,,,4,,,,,,0,True,False,0.213526926688011,2,Omission,999.0,999.0,0.22494497440133493,0.14415860687218662
5365,78923,2439.0,<h1>sundae</h1><br><br><br> Please press space as soon as you recall the target.,32,16,10,CuePresentation,False,True,1,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,253,465901,0.0-253.0,spool,sundae,sushi,,,,7,,,,,,0,True,False,0.610210725864509,4,Intrusion,0.017262777063136784,0.1487571175920413,0.2346216324225971,0.19295411156492698
5366,79069,10863.0,<h1>kayak</h1><br><br><br> Please press space as soon as you recall the target.,32,28,1,CuePresentation,False,True,2,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,569,1043929,0.0-569.0,,kayak,block,,,,27,,,,,,0,False,False,0.234036216185256,2,Omission,999.0,999.0,0.22948182462159963,0.1710509597904413
5367,79071,7758.0,<h1>cake</h1><br><br><br> Please press space as soon as you recall the target.,32,28,2,CuePresentation,True,True,2,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,573,1058696,0.0-573.0,sco,cake,scone,,,,2,,,,,,1,True,False,1.00000003206391,5,Correct,999.0,999.0,0.2809163352453049,0.26759997048940487
5368,79073,5457.0,<h1>hanger</h1><br><br><br> Please press space as soon as you recall the target.,32,28,3,CuePresentation,True,True,2,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,577,1068122,0.0-577.0,lim,hanger,lime,,,,15,,,,,,1,False,False,0.177170693013488,1,Correct,999.0,999.0,0.21285870252772351,0.25166458670536945
5369,79075,4021.0,<h1>possum</h1><br><br><br> Please press space as soon as you recall the target.,32,28,4,CuePresentation,True,True,2,,,True,27_8_2023_10_53_35,wmnvyuvud6rgmvg,html-keyboard-response,581,1076273,0.0-581.0,sli,possum,slime,,,,9,,,,,,1,True,False,0.299240600347622,2,Correct,999.0,999.0,0.22650128292626107,0.30705404098846545
